title,link,score,review
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=2,9,정해인김고은 캐스팅하신 분 복받으세요
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=2,1,여기 다 알바들만 있는듯.. 개연성 없고 전달하고자 하는게 뭔지 모르겠음ㅠㅠ 그냥 정해인 얼굴 감상용
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=2,2,레알 쌉노잼입니다 여러분
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=2,5,"장면 장면은 괜찮은 씬이 꽤 있었지만, 전체적인 스토리라인은 좀 아쉽게 느껴졌음."
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=2,1,아 몇년만에 보다 중간에 나온영화다 정말 감회가새롭구나 오랜만에 이런똥맛같은영화를봐서 엄복동도 진짜잘걸렀는데 이걸못걸렀을줄이야....우연의 일치로 스토리를 이어갈줄꿈에도 몰랐다. 뜸금포 개지림
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=2,2,이리 만들거면 90년대 주옥같은 노래들을 사용하지나 말지...
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=2,1,뚝뚝 끊기는 감정선에 개연성이라고는 찾아볼수도 없음 덕분에 몰입 1도안됨 5000원도 아까운 영화. 역시 배우가 좋다고 영화도 좋은건 아니었다
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=2,10,늦여름과 초가을에 딱 어울리는 감성멜로.유열의음악앨범
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=2,2,진짜로 이게 재밌다는 사람이 있는건가요ㅠㅠ 어이없고 지루함+이해안되는 전개의 연속ㅠㅠ
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=2,2,지민이 유희열의 스케치북 랩하는게 더 재밌다
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,8,첫 조조영화 끝나기 전인 9시에 평점다는 분들은 시사회에 갔다온사람들인가요?
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,2,"진짜 영화 평점 안쓰는데 이번 영화는 쓰게 만듭니다. 딱 단편영화 수준의 이야기 구성, 대사 등으로 실망. 출연진이 너무 아깝다는 생각 뿐."
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,6,많이 아쉽네요.. 중반까지는 정말 말도 안되게 달달했는데.. 풀어나가는 구성이 너무 아쉬웠어요.. 둘의 기적같은 애틋함을 좀 더 세심하게 표현했으면 좋았을텐데... 쓸데없는 내용들이 많아서 독 되었네요.
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,1,정말 댓글알바가 존재한다는걸 알게된다. 이게 평점이 이렇게 나올 수가 없는데
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,10,"""운명처럼 사랑하고 이별했던 그 시절""유열의 음악앨범은 멜로영화이지만 아름다운 청춘들의 성장이야기를 담고 있다현우와 미수는 지금 어떻게 살고 있을까? 그들이 벌써 그리워진다.."
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,1,진짜 재미없음..봤던영화중 손에꼽는다웬만하면 댓글안남기는데이건 너무하잖아댓글알바들인가? 소름이네...
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,9,시사회에서 먼저 봤는데 큰 스크린에서 핑클부터 콜드플레이의 명곡을 들을 수 있는 진귀한 영화!
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,2,"시작부터 좀 이상했음. 빵가게에서 두부를 찾질않나 ,,  중간중간 계절감이 느껴지던 장면은 좋았지만 스토리가 너무 개연성이 없었다.뜬금없는 핑클노래도 너무 몰입방해"
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,1,정말 재미 없었어요. 왜 제목이 유열의 음악앨범인지 모르겠고 그냥 개연성 하나도 없이 영화가 진행돼요. 솔직히 전 아직도 무슨내용인지 이해가 잘 안가요. 제 옆에 보던 사람들이 서로 뭔소리야;;? 까지 할 정도였어요...
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,1,건축학개론이랑 비교하지마라! 너의결혼식보다도 못하니까
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,10,연기맛집 비주얼맛집   바쁘게 살아가다가  놓치고가는것들 어? 할수있게해준 고마운영화
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,1,죄다 알바. . . . ㅍ풋 정체를 알수없는  영화
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,10,현우와 미수의 풋풋하고 아름다운 사랑이야기로 두시간 너무 행복했습니다. 여운이 길게 남는 영화에요~ 영화 속 삽입되어있는 주옥같은 OST도 감정몰입에 한몫하네요??
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,1,지루해 죽는줄 알았다 시간만 10번 넘게 확인했네.. 휴.... 개연성도 부족하고 너무 뚝뚝 끊기고 영화는 또 왤케 길어 ㅋㅋㅋㅋ  평점 조정차 1점준다
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,9,시사회 다녀왔는데 잔잔했지만 여운이 많이 남아요. 특히 마지막 엔딩 음악이 너무 좋았어요 .반전있는 스토리는 아니지만 그래도 가을에 볼만한 멜로영화라고 생각합니다
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,1,찾아와 평 남기게 만드는...이건 아니쥐...연출의 감독자격이 없는 감독이다...어떻게 이렇게 허술하고 개연성이 없냐...온갖시장의 모든 물건을을 투머치로 담기만한...
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,10,영화보고난후 청춘의 사랑과 아픔이 생각나 여운이 많이 남아요~ ost도 너무 좋아서 반복재생즌이에요^^  주말에 한번더 보러갑니다~
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,10,"지금 날씨에 딱 보기좋은 멜로에요. 배우의 비주얼과 연기 너무 좋았고, 믿음에 대해 다시 생각해 볼 수 있는 영화였어요."
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,1,와 이딴 영화가 8.3이라고??? 진짜에요????
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,1,무리한 마켓팅...앞으론 그러지마라
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,1,난 정말 평점을 안쓰는편이다 스토리도없고 재미도없다 정말 재미가없다
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,1,전혀 개연성없고 몰입하기 힘들었어요
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,10,재미있어요~ 저의 어릴 적 추억이 생각나서 정말 재미있게 봤네요 가족들과 함께 보면 더 좋을 거 같습니다. 추천드립니다.
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,2,개봉일맞춰서 기대하고갔는데....정말 노잼노쟘..스토리도 너무 엉성하고주인공들의 감정에 이입이 1도 안됨대체 왜???? 라는 생각이 계속듬..캐스팅이 아깝다.저런 좋은 소재와 저 캐스팅으로고작 저런영화라니...
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,10,영화보는내내 가슴이 몽글몽글 음악과 함께 너무 설렜네요 잘봤습니다
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,3,정해인의 트라우마 극복?이 그렇게 싸울만한 것이었나 별로 설득력있게 그려내지못했고 왜 김고은이 직접 피해자집도 찾아갔는지..억지스러움? 마지막에 김고은이 매정하게 뛰어오는 정해인 버리고 가더니 갑자기 그다음 장면이 ...
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,8,개봉전 관람 다녀왔어요첫사랑 우연히 마주치고 싶었던사람이 나도 있었던 그시간이 생각나는..아련하고도 가슴 따뜻해지는 영화네요루시드폴의 오사랑이 이렇게 슬픈 노래였던가 싶은..
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,10,"스토리,음악,두배우의 연기력과 케미가 빛나는 영화잔잔하면서 그 속에 모든 감정이 다 있는..뭔가 여운이 남는 그런영화"
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,10,"시사회 당첨으로 오랜만에 정말 예쁜멜로 영화 봐서 너무 좋았어요! 잔잔하고 서정적인, 흐릿한 나의 청춘에 대한 생각도 다시하게 되고, 잊고 있었던 노래들을 다시 또 찾아 듣게되는 레트로감성 제대로 느꼈습니다! 오늘 ..."
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,1,개연성 없고 고구마에 너무 뻔하고 예상대로 스토리 전개... 태어나서 처음으로 1점 남겨봅니다...
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,2,"제목만 유열의 음악앨범, 개연성없는 연출빵점스토리에 음악만 입혀놓으면 되는줄 아는건지....영화끝나고남은건 토이의 어쩌면우리는만약에밖에없네"
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,2,솔직히 재미없음.... 투머치 롱타임김고은 정해인 아니면 망했을듯ㅠㅠ
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,1,넘기대를많이해서그런지별루였어요
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,10,짙은 여운이 남는 영화.. 멜로 영화하면  손에 꼽을만한 영화가 나온 듯
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,8,캐스팅은 좋은데 스토리에 개연성이 조금 더 있었더라면 좋았을꺼같아요
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,8,잔잔하고  지난 20대를 생각케 하는 영화  영화 속 흐른는 음악들을 나도 모르게  기억하고  있었던 사실에 잠시 추억여행
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,1,스토리도 정말 인소급... 개연성 1도 없고 유치함 정해인 김고은 얼굴 덕에 그림은 너무 예뻤지만 진짜 스토리 답없고 왜 유열의 음악앨범이 영화 제목인지 감독이 뭘 의도한건지 정말 모르겠음 보다보면 한숨쉬게 되는 영...
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,10,마음 깊은곳에 담겨있던 옛추억이 몽글몽글 떠오르는 감성영화 유열의 음악앨범♡ 영화를 보는내내 그 시절의 내가 떠올라 행복했어요~ ost가 큰 몫을 한것 같아요. 많은 분들이 보시고 향수에 젖어보시길
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,2,개연성도 없고 감정선도 공감되지 않고 스토리 중시하는 분은 안보시는게 좋을듯 하네요
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,10,자극적이지 않으면서 꽉찬 스토리안의 두배우의 섬세한 감정연기 사랑할때의 설렘과 추억으로 마음을 적시는 따뜻한 영화였습니다
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,1,어쨰 댓글알바들은 하나같이 말투가 비슷하냐..ㅋㅋㅋ ~~해서 정말 좋았습니다~~~ 최고에요!!  질린다 질려
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,10,서툴렀던 그시절을 떠올리며 행복했어요
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,1,감동도 없고 재미도 없이 지루한 2시간 ..
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,2,뭐랄까..영화가 끝나고 나면내가 지금 뭘 본거지? 싶은 영화
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,1,재미없었어요 진짜 속지 마세요ㅠ
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,2,너무 개연성이 없어서 보는 내내 읭?하면서 봤어요 ㅠㅠ 그래서 그런지 두배우의 키스신도 몰입이 안되고 뭔가 웃겼어요...오글거리기만해서... 이야기의 짜임새가 잘 맞춰졌다면 충분히 가슴 선덕선덕하면서 봣을텐데 아쉽습...
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,10,이것저것 따지지않는 순수한 젊은 날이 떠오르네요 보고나서 여운이 많이 남는 영화
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,10,"눈부시지만 힘겨운청춘현우의터질듯한숨소리와 휘청거림에 버거운 삶이 고스란히 느껴져 함께 눈물이 났습니다불완전했던 내 그 시절, 되돌아간다면 더 잘 해낼 수 있을까?내가 거쳐온 청춘시절과 재미없다느꼈던 지금의삶에대해 많..."
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,10,첫사랑이 생각나고 오랜만에 가슴 따뜻해지는 영화. 배우님들 연기 좋아서 두시간 몰입해서 금방 지나가요 ㅠㅠ 또 보고싶은 영화.. 영화에 나오는 노래들도 너무 좋아요
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,2,...증맬별루여따...ㅡㅡ
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,1,맥락없이 달리고 싸우고 질질짜는 뜬금없는 전개와 반대로 너무뻔한 스토리 ㅠ 너무 내용이 없다보니 남자주인공을 감빵보낸 설정 같은데 진짜 뜬금없고 몰입되기 보다는 설정이 너무 불쾌했음 어떤 도라이가 빵집에서 두부를 찾...
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,10,"정말 몰입해서 2시간이 금방 지나고, 하루지나니 다시 한번 보고싶어지는 영화"
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,10,레트로멜로라 잔잔하겠거니 하고 봤는데 멜로가 이런 매력이 있네요 집중하고 봤어요 역시 멜로는 배우케미가 스토리고 개연성인가요 ㅋㅋ 두 배우가 너무 예쁘고 정해인은 진짜 멜로만 할만 합니다 ㅋㅋ 엔딩 음악 좋아서 저 ...
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,10,시사회때 보았는데 별 기대없이 갔다가 영화보는 내내 설렜다가 가슴 뛰다가 웃었다가 마음아팠다가 울다가ㅠㅠ 장면 하나하나 놓치고싶지않았어요ㅜㅜ 재관람예정입니다
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,10,시대적 흐름과 배경음악이 조화가 너무 좋았다.두근두근 설레이는 첫사랑의 힘은 나의 지난 사랑이나 현재의 사랑도 되돌아보게 되었다.주위의 어떤 것보다 결국은 두 남녀의 사랑의 힘이 제일 크다는거...마음이 콕콕 쑤시기...
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,10,한 번 보면 또 보고싶어 지는 잔잔한 물결같은 영화네요.  초가을에 시간여행할 수 있어 힐링이 되었습니다.
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,10,두 남여주가 뛸때 내 심장도 뛴다
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,10,케미가 생각보다 훨씬 좋았고 연기도 만족! 요즘 날씨에 보기좋은 영화
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,10,"나의 그시절, 나의 그사람, 나의 그노래를 연상시키는 추억앨범 같은 영화입니다. 여운이 계속 남네요."
유열의 음악앨범,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=179158&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,10,"그때나 지금이나 청춘들의 사랑과 삶은 비슷하다는 것을 느꼈음....그리고 두배우 연기가 돋보였고, 음악이 많이 나온다고 했는데 생각보다 영상에 빠져서 보다보니 음악이 많은지 느끼지 못했음ㅋㅋ지친 삶속에서 잠시나마 위..."
