title,link,score,review,sentiment
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,10,결혼을 안했어도 공감할 수 있는 부분이 너무 많아 놀라웠고 중간중간 조연들의 코믹연기와 주연들의 몰입도 높은 연기력은 영화를 지루할 틈이 없게 만들었다 개봉 전 부터 기대되었던 영화  개봉 후에도 관객 수가 기,0.2133
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,10,너무 예쁘고 사랑스러운 영화이다 자극적 요소 없이 훈훈한 마음으로 보고 나올 수 있는 영화 이다,0.99758
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,9,재밌어요 공감도많이가고,0.95951
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,10,신민아 너무 사랑스러움 ㅠㅠ 조정석과의 케미는 더할 나위 없이 좋았음,0.99935
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,1,그저 와이프없는 사이 술한잔한게 아니라 잘뻔한걸 말실수때문에 놓치고 아무일없단듯이 잘산다 덮기엔 큰비밀같고 신민아는 정말 눈부시게 예쁘지만 연기는 진짜 미칠노릇 ㅎㅎ,0.61567
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,8,조정석이 다살렷당 재밋당,0.57371
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,10,생각보다 잘 어울렸음 영화도 기대보다 훨씬 재밌었음 올,0.94643
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,10,너무나도 재미있고 진짜 신민아 조정석 캐미커플이예요개인적으로 기대하고 실망하지 않은 영화,0.98472
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,10,완전 기대이상 진짜 신민아 조정석 둘이 너무 귀엽고 ㅠㅠ 아기자기하고 현실감도 있고 가볍기만 한 것 도 아니고 진짜 또 보고싶어요,0.99596
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,9,지금옆에있는사람의소중함을일깨워주는영화인것같아요중간중간 깨알재미도있고넘알콩달콩결혼년차인데 정말공감가는영화네요재밌게잘봤네요,0.99705
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,1,솔직히 영화보다가 조정석이 신민아한테 그럼 그런남자 만나살던가 하고나서 분뒤영화껏다완전 쓰레기영화같다남자 진짜 짜증나는스타일로나온다특히나는 저런쫌생이남자스타일이시러서개욕나옴티비로보다 욕하고껏다,0.00137
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,1,진부의 끝 내내 시계만 봤다,0.02996
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,10,그래도 웃으면서 잘본 영화,0.7035
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,10,공감 배 로코 신민아 조정석 케미 최고,0.99336
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,1,진짜 최악이다 스토리에 대마가 없음 옴니버스식인데 각 주제별로 큰사건이나 재미 전혀 없다이걸보면서 드는 느낌이 그냥 엄마아빠 두시간동안 뭐하나지켜본 기분이다 이거 볼거면 걍 엄마아빠 두시간동안 뭐하나 지켜봐라,0.0047
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,10,조정석 ㅠㅠㅠ 정석찡 완전 귀여움 씹덕사당할뻔,0.95059
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,10,빵 터지는 웃음을 선사하면서도 뭉클한 감동과 함께 현실을 잘 담아낸 영화가 아닐까 생각합니다내 옆지기의 헤어지고 싶단 말은 진심이 아닐 수도 있구나같이 있어도 외롭다는더 사랑해 달라는 그런 말일 수도 있구나하,0.98767
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,1,알바 엄청 쓰나보네 ㅡㅡ 아 진짜 ㅡㅡ 최악임 알바에 속지마요 내용이 진짜 정말 이상함 그리고 영화관에서 나름 억지웃음 낼라고 나오는 장면에서도 웃는사람도 단하나 없고 어휴 쓰레기영화 진짜 정말정말 보지마세요,0.00074
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,1,솔직히 내용도없고 완전지루햇음 어느부분에서 웃어야되는지도몰르겟고 감동도없고 이야기전개도없고 그냥 영화내내 무표정짓게되는영화임,0.00031
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,1,외국에서 개봉해봐라 관람개 명이라도 있는지이게 영화냐 드라마지이걸 영화라고 만든 사람들도 어이 없고 이걸 또 보겠다고 하는 사람들도 모두 충무로 호구족들,0.00416
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,1,최악ㅋㅋㅋ로코 보고 싶어서 에서 봤는데 최악선택ㅋㅋㅋ 남자 쓰레기에 가부장적 여자 보살ㅋㅋㅋ 남자 딴 친구랑 잘려고 한것고 그녕 권태기의 실수ㅋㅋ 와이프 코피 쏟아가며 맞벌이 하는데 남자 집인일 손 하나 까딱,0.00101
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,8,원작 못지 않은 훌륭한 리메이크,0.77356
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,10,조정석 신민아 케미 폭발함 둘 안어울릴줄 알았는데 ,0.80435
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,10,잘해야 본전이라던  리메이크라 기대하지 않아서일까 생각보다 너무 좋았던 영화한참 키득거리며 웃다가 어느순간 눈물이 흘러서 좀 챙피했습니다  곁에 있는 사람에게 나도 사랑해라는 말을 많이해주고픈 가슴따뜻햇던  좋,0.99825
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,10,결혼을 환상이아닌 현실적으로 잘보여준 영화입니다 그 내용을 너무심각하지않게 코믹요소를 잘 녹여냈고 그렇다고 너무 웃기는것에만 치우치지않았습니다  부부가 서로 소중함을 생각할수있게 만드는 좋은 영화입니다 예비부부,0.89868
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,1,너무 재미없었어요 ,0.0045
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,10,너무 사랑스러운 영화에요 현실적이면서도 현실보다 달달한 영화,0.99651
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,1,오랜만에 잠이 든 영화 평점 이해가 안됨,0.06542
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,10,결혼하면 이럴것 같다 라는 생각이 들었어요 신민아짱,0.9188
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,8,오래된연인신혼부부연인끼리보면 좋을영화 ,0.99435
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,10,ㅋㅋ 너무 보고싶어서 봤는데 역시나  보는내내 영화에 집중했어요 둘이 너무 잘어울려요,0.95227
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,1,보다가 중간에 나온 최초의 영화,0.23505
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,10,조정석 짱 연기잘하고 신민아도 너무 이쁘고 귀여워요,0.98874
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,1,그냥 결혼 전에도 경험할수 있는 이야기,0.70774
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,1,솔직히평점높은게 신기함정말웬만하면이런거재밌게보는데 정말재미없었어요ㅜ,0.01295
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,1,지루한 진부한 영화였다,0.01056
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,9,대놓고 악의적으로 평점깍아야지 이러면서 점 주시는 분들이야말로 알바이신건가 이해못할 행동들이 보여서 평점 씁니다 잼있제 잘 봤어요 연인도 연인이지만 정말 부부가 함께 보면 뭔가 서로의 소중함을 다시 되새김,0.99851
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,1,도대체 이 영화가 말하고자 하는게 뭔지 도저히 모르겠다그냥 노잼,0.00093
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,10,담백해서 좋았습니다,0.98211
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,10,조정석 신민아 케미 짱점도아깝지않음,0.86125
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,10,잼있어 ㅠㅠㅠ 억지스러운 웃음이나 감동이 아니라 포근함으 더해진 정말 이뿌고 사랑스러운 영화 조정석도 신민아도 너무 귀엽고 사랑스러워 ㅠㅠㅠ 마지막에 울컥했네 흑 조정석 나레이션 나오는 부분은 다 너무 웃겨요 ㅋ,0.99847
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,1,재미없어서  나왔어요 ,0.0101
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,10,조정석 짱짱맨 오랜만에 볼 만한 한국영화,0.93658
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,9,냉정하게 만점 못줘서 미안하지만 그래도  너무 재밌었다 가을에  보기 좋은 로맨스 코미디 굿굿,0.99652
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=9,10,개봉하자마자 조조로 본영화달달해서 좋고 가을하늘에 딱 알맞는영화인거같다ㅎㅎㅎ보고나니 연애하고싶어지는영화신민아씨 너무예뻐서 반할뻔조정석씨 완전귀요미,0.99776
나의 사랑 나의 신부,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=113312&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=9,10,조정석씨 팬인데 질투날 정도로 잘 어울리네요ㅠ감동적이네요 결혼해서 권태기이신 분들 보면 좋을듯,0.99785
