title,link,score,review,sentiment
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,9,한번더 보고싶은데 옛추억땜에 슬퍼질까봐 못보는 영화,0.33832
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,10,적어도 번 이상은 다시봐야 제대로 이해하지 않을까 몇번을 다시봐도 시간이 아깝지 않다,0.97976
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,10,이번에 재개봉 해서 다시 보게 되었는데 몇년 전에 어릴 때 보았을때랑은 너무나도 다르게 느껴졌다 지겨워서 헤어진 관계인데 기억을 잃고싶지 않은 그 간절함과 애절함의 모습을 보았을 때는 너무나도 슬펐다 ,0.99856
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,10,습관처럼 콧노래를 흥얼이던 아름답던 그녀 어느새 내 귀를 거스르던 그녀의 콧노래 상처받은 그녀가 떠나고 우연히 다시 보게 된 이터널 선샤인 시간의 오열,0.9876
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,6,피치 못하게 헤어진 옛 사랑은 절대로 만나지 말라  다시 만나는 순간 또 다시 사랑하게 될테니왜냐하면 당신이 사랑했던 그 사람의  기질도 변하지  않았을 것이고 그런 기질을 사랑하는 당신의 가치관도 크게 변,0.98241
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,10,내가 감히 이 영화에다가 평점을 줄수나있을까,0.76578
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,10,서로가 만나면 결국 질리고 싸우고 헤어질 것이라는 결말을 알아버렸지만 다시 만남을 택했다 사랑의 힘을 보여준 아름다운 영화,0.99877
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,10,이불속 사랑의 속삼임의 기억을 붙잡는 장면은 정말 먹먹하다,0.96133
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=3,10,고등학교때 봤을땐 그냥 슬픈 사랑영화였다 사랑에 실패하고 본 지금은최고의 멜로영화,0.98973
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,10,친구두명이랑 셋이봤는데 그둘은 보다잠들고 난끝까지펑펑울면서봤다 연인과헤어지고 잊는과정에보기좋은영화,0.99554
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,10,기억의 소중함을 너무 와닿게 알려줍니다여자주인공이   할때의 감동,0.97826
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,10,습관처럼 차고 다녔던 시계가 그 사람이 선물해준 것이라는 걸 너무도 당연히 잊고 살았네요 모든게 변하고 서로의 기억에서 지워져도  문득 스치듯 떠오르는 그때의 느낌 참 그리움에 사무칩니다 시계도 그때 ,0.99207
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,10,너무 괴로워 그 사람의 기억을 다 지워버리고 싶었을 때 이 영화를 보고 생각이 들었다 만약 내가 그 사람에 대한 기억을 다 잊어버린다고 해도 나는 아마 그 사람을 처음처럼 다시 사랑하게 될 거라는 생각 이 생,0.93989
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,10,아진짜 꼭보세요 아 내가 십점 줄라고 로그인한다 진짜 말로표현못해 진짜 최고 영상편집소재 다 너무 좋다 진짜 좋다 최고 ,0.99831
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,10,여운이 남아 크레딧 노래가 끝나는동안 아무도 나가지 않았다,0.93692
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,10,헤어진 사람과 함께 먹었던 식당앞을 보기만 해도 가슴이 메어집니다 가슴이 찢어지는거 같습니다 그때로 다시 돌아가고 싶습니다 그 사람과 잘 되고 싶습니다 그 식당 그 자리에 간다면 가서 밥을 먹는다면 목이 메어,0.99256
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,10,짐 캐리의 메마른 목소리로 시작되는 이 영화에 빠져 들지 않는 사람은 사랑을 해보지 못한 이들 밖에는 없을 것이다 이 최고의 멜로 영화가 지루하고 재미없다면 다시는 멜로 영화를 보지 않는 게 나을 것,0.24293
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,10,사라져가는 기억 속에서도 감정은 지울 수 없었나 보다,0.53464
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=4,10,한마디로 서로한테 지겹고 지루해질때즈음 다시한번 밤하늘을 보라는 내용감 동 적,0.01908
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,10,이 영화를 보고 생각나는 사람이 있다는것 이제는 그 사람때문에 울 일이 없을거라 생각했는데 너를 생각하며 많이 울었어 계속 맴도는 대사가 있었는데 너에게 해주고싶은 말이었어 작별인사라도 하고가 좋은추억이,0.99727
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,9,짐캐리는 작품마다 다른사람같다ㅎㅎㅎ짱,0.99752
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,10,당신을 지우면 되는 줄 알았지,0.15783
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,8,처음 봤을때 이해가 안되던 부분 이해되서 울적해지는 영화,0.83796
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,10,재개봉 하는데 노력해주신 모든 영화제작사배급사 등등 분들께 감사를 표합니다 감사합니다,0.93511
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,8,실연의 아픔에 있는분들이 보시면 더 느끼는바가 클 듯,0.81173
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,10,이 영화는 내가 살때 처음 접했다 그때는 점 짜리도 안됐는데 지금 다시 보니 점도 모자르다,0.73293
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,10,한때 사랑했던 사람이 추천해준 영화입니다 이영화를 보고나니 저는 아직도 그를사랑하고 있군요,0.9877
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,9,점은 없나요 정말크 진짜 정말 재밌다 라는표현으론 다표현할수가없네요 한번보고도 모든내용이이해갔음 마지막 해변가씬은정말와소리가나오긴하는데 점인이유는 제가아직 이런 경험을 못해봤네요 제가,0.96532
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=5,10,끝이 이별이라해도 다시 그 때로 돌아가 너를 사랑하고 싶다 너와의 사랑이 너무 따뜻했기 때문에 그 때의 우리는 너무 빛났기 때문에,0.9986
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,10,감독이 천재다 인셉션 처럼 세계관에 익숙해진뒤 두번째로 보면 정말로 소름돋는다,0.99858
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,10,젊은 날엔 젊음을 모르고 사랑할 땐 사랑이 보이지 않았네하지만 이제 뒤돌아보니 우린 젊고 서로 사랑을 했구나ㅜㅜ,0.99708
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,8,기억은잃어도 사랑은지워지지않는다 ,0.93897
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,10,사랑의 추억마저 지운다면 더이상 아프지 않겠지 아름 다울줄만 알았던 사랑이 끝나고 느끼는 이별의 통증을 잘 담아낸 영화  지우기엔 너무나 아름다운 사랑의 추억들 영화를 보면서 성장함을 느낄수 있었던 영화,0.97116
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,10,엔딩에 나온 노래      이노래 하나로 영화를 간단하고 명료하게 가슴에 넣었던것 같다,0.65587
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,10,살때 남자친구와 보고 살 지금  이 영화를 혼자본다 잘 살고있겠지 보고싶다지금도,0.97896
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,10,기억을 억지로 잊으려 하면 더 힘들구나,0.23958
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,8,짐캐리랑 케이트 연기는 정말 명품 이지만 조연들 캐릭터 왜이렇게 얄밉지 이게 요점이 아닌건 아는데 기억소멸시키는데 술먹고 춤추고 아 화딱지 난다 굳이 이런 장면을 넣어야할 필요가 있었을까,0.32712
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,10,평론가  황진미씨 당신이 세 이상이고 연애 전적 전 이상이라서 그렇게 쓴 것 같은데 그렇지 않은 사람에게도 충분히 재밌어요,0.9956
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=6,10,운명으로 시작해서 인연으로,0.91547
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,10,기억은 지워져도 그 시간 그 자리에 함께 했던 당신과 나의 사랑은 남아 지워지지 않고 반복된다 그리고 이별 또한 그렇다,0.99591
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,10,이게 모쏠들은 이해 못한다는 그 영화인가,0.12202
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,10,편집의 예술 기억의 삭제란 테마를  잘 살린 미쟝센그리고 이건 지우고 싶지만 다시 기억해내는 당신의 이야기다,0.91734
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,10,가장잊을수없는장면은 사람들의얼굴이 민얼굴로보이는장면이다연인과 사랑했던기억들이 시간이 지날수록  조각조각나버려서 점차 순간순간장면들만 머리속에 기억남는과정들을 잘그려냈다,0.97605
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,10,어찌보면 호화캐스팅이다 일라이저우드 등 유명배우들이 조연으로 나온다 왜냐 그들도 영화스토리를 보고 이 영화가 명작이 될것임을 알았던것이다,0.90665
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,10,먹먹하다 시간이 지날수록 지워지기는커녕 더 또렷해진다,0.40906
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,10,처음부터 마지막까지 완벽함,0.97498
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,9,가장 좋아하는 대사,0.87463
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,10,사랑은 결말을 알고 있는 영화의 시작 버튼을기꺼이 누르는 것,0.76986
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=7,10,볼 때마다 느끼는 감정이 다르다 나는 앞으로 이 영화를 보며 얼마나 더 다른 감정을 느낄까,0.99219
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,10,마음아픈일이지만 헤어진연인과의 기억에서 그걸 음미하자고 말할때의 그 가슴의 시림은 뼈 속 까지 다가온다 헤어지자고  말하기전 이 영화를 보지 못했다는  것이 안타깝고 아쉬 울 뿐이다,0.994
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,10,이별하고보니 더가슴이아프다 지금너무힘들어서 차라리 나도기억을지우고싶다 그냥 다지워버리고싶다,0.03526
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,10,오늘 두번째 봤다계속 눈물이 난다사랑을 해본 사람은 나와 같을 것이다,0.98361
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,10,명작이다 머리가 아닌 가슴으로 기억하는게 사랑이야,0.98919
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,10,무엇이 그리 중요하길래 우리는 소중함을 종종 잊는 것인가,0.99348
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,10,설ㅤㄹㅔㅆ던 첫 만남 뜨겁게 사랑했고 익숙한 일부가 됐고 점차 삐그덕 거리며 식어버린 년간의 연애에 종지부를 찍고 이 영화를 처음 봤던날 영화 시작 몬탁에서 조엘이 클레멘타인을 만났을 때부터 영화 막이 오를때까지 ,0.81389
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,10,그녀가 이 영화를 볼 수 있다면 좋을텐데,0.94897
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,7,아직 어려서 그런지 크게 와닿지가 않네요,0.03708
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,10,이제  사랑이 끝나간다고 생각했던 연인들에게 다시 한번 생각해보게 하고 만약 아픈 사랑을 이대로 끝내더라도 지난 시간때문에 놓지 않으려 전전긍긍하지 않아도 된다고 천천히 놓아간 뒤에 마지막 작별 인사를 하는것도 ,0.97337
이터널 선샤인,https://movie.naver.com/movie/bi/mi/pointWriteFormList.naver?code=38444&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false&page=8,10,후폭풍이 크게 밀려오는 영화,0.08739
