title,link,score,review
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},8,스토리 자체가 단순하고 혼숨이란영화와 매우흡사하긴하지만 적당히 공포스럽고 연기도 나쁘지않고 볼만합니다 b급느낌이긴하지만 재밌게봤어요
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},4,내가 나이를 너무 먹었나 ㅡㅡ안무섭다.  정신병원에서 학대 받으신분들 불쌍할뿐
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},8,애들 연기 완전 리얼... 마치 같이 거기 있는 것 같은 생생한 공포
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},2,보면서 코를 얼마나 곤지 암?
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},6,솔직히 하나도 안 무서웠음.. ㅎㅎ
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},6,그냥 그래요.안무섭네요
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},10,뒤에 나오는 아연이부터 엄청 놀랐음.. 공포영화 딱 그대로 충실한 공포영화.끝은 허망한데 뭐 영화들 끝이 다 그렇지뭐 별거있나. 지현이랑 같이나온 아연이가 말이없어지는 순간부터 시작.
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},6,99년인지 2000년인지 미국에서 봤던 Handㅡheld 카메라로 찍은 공포영화 흉내낸 것 같았고 저예산영화답게 결말도 그저 그랬음. 돈주고 보지않은 영화라 다행이었다는 생각이 들고 영화보면서 빨리 끝났으면 하는 생각이 들었는데 정말 그냥 끝났음.
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},3,한국 공포영화는 갈수록 퇴화하나?
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},4,무서운거좋아하시는분들은시시할듯요!
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},6,샬롯과 곤지암에서 자고 싶다.
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},3,저예산 아마추어 한탕주의 영화.
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},1,샬롯 옷은 뭐고 내용은 또 뭐죠.. 본 시간이 아까움 ㅎㅎ
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},8,신기하네 난ㄹㅇ 이때까지 본 공포영화중에 젤무서웠는데 평점 1 2점 준사람들도 많네
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},10,난개무섭개보ㅏㅅ는데...
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},10,
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},2,"메시지도, 배경도, 이유도 아무 것도 없는 그냥 무서운 장면 조금 나오고 남는 게 없는 영화. 보고 기분만 나쁘고 시간낭비 했다는 생각만 듦"
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},1,다재밌었는데 까만눈으로 바뀌고 클로즈업한다음 사각사각소리내는거만 없었으면 재밌을영화무섭기보다 불퀘한 ㅈ같은기분만 생김
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},10,아직까지 본 공포영화중엔 탑임..
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},10,한국영화지만 좋은데?
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},10,"무섭다는 얘기 듣고도 가벼운 맘으로 봤는데 장난아니네요,,,,"
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},9,무서운걸 잘보는데도 살짝무섭긴한데 샤워실에서 남자와여자가 탕에 머리카락같은게 있었는데 으악  머리카락이다! 인가 대가리다! 꺄아아악 할때 좀 웃기더라구욬ㅋㅋㅋ 너무 잘봤어요~^^
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},1,알바 졸라 많네. 보다가 졸았다. 재미도 없고 무섭지도 않고..
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},3,너무 별로에요. 그냥 블레어위치 짭에 리얼함도 그렇게 없습니다.
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},2,단순히 ‘그레이브 인카운터’가 낳은 아류작에 불과하다
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},2,흔해빠진 페이크다큐....그냥 한국영화라 참신한거지 흔한 플래그 흔한 스토리 흔한 연출...오히려 정신사나운 연출이 많았다.
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},10,개추억이다 고2때 OOO도에 봤는데 국산치고 은근 무서웠움
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},10,개추억이다 고2때 OOO도에 봤는데 국산치고 은근 무서웠움
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},10,대박이다 진짜 개무섭다
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},10,대박이다 진짜 개무섭다
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},6,나였으면 OO도 아연이는 구했다.
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},8,"초반 소재 흥미롭고초중반 공포분위기 잘 올려놓고선 막상 사건이 터지는 중후반부터는 코메디로 전락,,,보통 공포영화 실눈뜨고 보는데 이건 그냥 눈뜨고 봤음 연기가 부족했던것은 전혀 아닌데사운드 라든지 공포 연출이 너무나 아쉬움 귀신이 귀신느낌이 아니라 애쓰면서 연기하는 느낌이 많이듬"
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},2,어둡게만 찍으면 무서운 줄 아는 영화. 배우들 연기가 아까움.
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},4,영화보면서 한심하고 답답해서 참기 힘들었다 한번 전부 다 참교육 당해야 정신차리지 남자새끼들은 꼴에 존심만 OOO 세고 텐트에 있는 물건은 이상한 일 생기는 와중에도 오직 방송 터지는 걱정만 하고 자빠졌다 ㅋㅋ
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},1,어이없음 너무 재미없네 평점 개사기
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},8,보는 내내 행복하게 봤습니다. 공포영화라는 장르 특성상 호불호는 당연히 갈리겠죠. 하지만 공포물 좋아하는 사람들은 재밌게 볼 것 같습니다.
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},6,재밌게 보는 방법 : 혼자 밤에 본다.ㅋㅋ
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},8,마지막에 ㅈㄴ 무서움..ㅜ
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},2,귀신의 집을 영화로 본 기분
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},8,집에서 봤는데도 무서움..솔직히 하나도 안무섭다는 사람들은 공포영화잘보는 사람들이 아닌지ㅠ
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},1,랑종보다 무섭다매 OO라고 일도 안무섭네
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},1,클레멘타인을 다시 한번 봐라. 곤지암 보다 낫다. 스티븐OO 형님의 연기가 참 개발내발 하는 감똥스러운 스토리. 완전 시간낭비에 낚였음 2점 준 사람이 양심있는 님이었네
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},4,스토리 정말 탄탄하고 좋은데 그렇게 무섭지는 않은듯?
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},3,랑종 보고싶은 사람은 곤지암 먼저 봐라. 공포영화에 대한 기대치를 낮추고 워밍업을 하기에 딱 좋은 작품이다.
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},10,진심 개무서움 아주 무서움
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},1,쓰레기 같은 영화  어둡고 흔들리고 영화기법이아닌 쓰레기 기법  어둡게 어지럽게찍으려면 너희끼리 찍지 왜영화를 만드냐 최악의 쓰레기영화
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},10,존나 무서웠다 ㅅㅂ
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},1,아 무섭다며;; OO 귀신들은 너무뻔해서 오히려 웃겻네 ㅋㅋㅋ
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},8,"형들, 이 영화 보기 전에 암보험 하나 들어놓는 거 알지? 실비 곤지암보험 꼭 들어놓고 봐."
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},2,참 재미 없네요  영상도  엉망이고
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},1,차라리 우리집 돈벌레가 더 무섭겠다.
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},7,나쁘지않음 잼나구만 머ㅡㅡ
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},3,연기를 못함 좀 많이 어설픔
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},2,이게 무서워?ㅋㅋ 웃긴데..
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},2,너무 어지럽다...ㅠ.ㅠ.ㅠ.ㅠ.ㅠ.ㅠ.
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},2,샐롯 가슴골이 제일 볼만함
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},2,"...언제무섭단거지 아지루해하고시간봣는데 충격ㅡㅡㅋ 영화시간 절반이끝나가고잇엇음 질질끌내용이엇던가이게,,,,"
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},10,뭔가 재미있을 것 같네요 곤지암 영화 잘보게 습니다~
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},2,풉~~~~! 10자 이상
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},2,30분 남았는데 인내심으로 보는중. 여자애들 징징대고 그닥 무섭지도 않음ㅠㅠ
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},2,배우들 왜이렇게 승질들을내 듣기싫어 죽겠네. 저딴것도 연기라고 ㅉㅉ.. 무섭지도 않고 재미도 없음
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},9,
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},10,셔터 이후로 제일 무서웠던 공포영화.... 특히 백숙귀신 ;;;그 장면이 제일ㄷㄷ
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},7,연기 잘해서 짜증남 자꾸 찍으라고 닥달할 때 개 빡 침
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},4,엄청 뒷북이지만.. 제발 기대하지 마시오....개봉 당시 사람들이 진짜 역대급 무섭다고 너무 그러길래 한번 봤는데 살면서 본 영화중에 2번째로 노잼이었습니다.... 킬링타임으로도 안괜찮습니다...
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},10,무섭다 진짜 잘만든영화인듯
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},1,김치남녀들아 소리 좀 작작 질러... 귀떨어지겠다.
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},10,불끄고 혼자 맥주마시며 오징어 씹으며 보기에 좋은 영화  그다지 무섭진 않음
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},7,실제로 가본 사람으로써 공포감에 죽을 것 같다는 느낌이 딱 저 정도..
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},3,탁구공이 젤무섭네
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},2,연출 만족 결말 폭망 씹망 막장
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},7,누가 곤지암? 으캬캬
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},4,무섭지도 그렇다고 재밌지도 않음
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},10,재밋음 볼만함 재밋음재밋음
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},2,나만 별로여ㅆ나 영화관에서 보고 넷플에서 또봤는데 진짜 유치뽕짝 무서운것도 모모귀신? 머 그거 하나빼고 유튜브에서 나올법한 퀄리티임
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},10,진챠 무서워요 이건 무서우어ㅛ
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},1,징징대는 소리 시끄러워서 보다가 끔.
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},6,이게 무섭다고? 정말? 난 나올 때 본 내 비트코인이 더 공포였는데?
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},4,약간 혼숨을 보고 모티브를 얻은 느낌
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},8,배우들의 연기는 자연스럽고 몰입돼서 좋았음
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},4,라이너 리뷰까지 보니 생각보다 넘 순한맛이었다 ㅋㅋ
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},1,뻔한전개.결말 놀래키는게 공포라는영화여자들없엇음 망햇을영화 꺅꺅 무쪄웡 ㅇㅈㄹ솔직히 여자들 소리지르는게 더놀람ㄹㅇ ㅋㅋㅋ
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},2,알바생인가?  유치하고  아 보다가 졸뻔ㅜ
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},10,치키치키차카차카초코초코초
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},2,정치와 아무런 관련도 없는 영화에 홍대병 걸려서 정치사상 주입하는 꼬라지가 제일 무서웠던 영화
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},10,최근에 나온 공포영화중에 젤 재밌어요..
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},8,와 마지막에 무섭게 해주네.
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},9,"셔터, 컨저링 능가한다. 어떤 새기가 안무섭다고..했냐.."
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},6,배우분들얼굴 화면꽉차게 나오는 연출 처음엔 괜찮은데 점점 부담스러움...
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},1,초반에 너무 재미없음너무 브이로그식으로 카페에서도 찍어서 노잼임
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},10,"공포영화란 영화는 전부 섭렵한 공포광으로써이 영화가 지금까진 나온 영화중엔 제일 걸작인듯 하다. 물론 여러공포영화의 가장 인상 깊었던 부분을 사용한 기법이 성공의 열쇠인듯.각각의 요소에 영화 그래이브 인카운트의 요소가 가장 많이 쓰인듯 하고 디아이, 모모에서부터 마지막은 여곡성 할머니 귀신까지.. 감독도 아마 나랑 같은 공포광인듯 하다. 그런면에서 보면 좀 아쉬운 감이 든다. 정말 소름끼치게 만들 자기만의 기법이 좀 부족한게 아쉽다. 담엔 독창적인 기법으로 나같은 공포광도 좀 더 무섭게 해줬음 좋겠다"
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},2,"가급적 평점 잘 주는 타입인데...이건 도저히 그럴 수 없음!!무섭지도 않고, 재밌지도 않음!!"
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},9,어제오늘 학교에서 보여줘서 봤는데 개무섭고 개재밌던데 평점 왜케낮지 연기도 잘 하시고 다른 영화처럼 좋은 카메라로 찍은게 아닌데도 아쉽다기보단 오히려 진짜 실제같고 무서웠음 아진짜계속생각나서미치겠네
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},6,"연기력도 훌륭하고,  실제로 들서간  거  처럼 정말 리얼 했어요.전체적은  내용이  너무  적어요."
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},5,"오로지 공포에만 집중하며 신파든 서사든 다 버린다, 1인칭 시점의 양면"
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},10,아 속삭이는 거 존나 무섭네 역시 정범식 ㅠ
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},5,"한국 공포 영화는 답이 없는 경우가 많은데 그래도 손꼽으면 그안에서 나름 잘 만들고 괜찮은 영화. 무서운 장면도 많고, 스토리의 개연성이나 배우들의 연기나 귀신이 나오는 연출력 할것 없이 꽤나 괜찮은 준수한 영화라고 생각한다. 만약에 외국에 이런 영화가 없다면 7점 ~ 8점을 줘도 손색을 없는 영화지만 장면 자체가 너무 ""그레이브 인카운터""라는 영화를 모방한게 티가 많이 나기 때문에 기성품 느낌이 많이 난다. 실제로 그레이브 인카운터가 더 소름돋고 무서운 부분도 있음. 그러나 나름 볼만해서 영화관에서 봐도 돈이 아까운 정도는 아니었었다."
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},1,한국 영화의 역사적인 퇴보
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},9,"본지 오래된 영화 다시 보았다. 영상 만드는 업 가진 사람으로서 이거보다 잘 만들수 없겠다는 생각을 했다. 연출, 연기 모두 더 할 수 없이 훌륭했다. 영화적 특별함은 없으나 어느 평론가들 말대로 익숙한 형식을 이렇게 잘 조합하기 힘들다.새벽에 공포영화보면서 잘 정도로 공포물 매니아인데 국내는 물론 국외의 공포물과 비교해서도 탑이다. 그냥 보시라. 이것 보고 안무섭고 재미없다면 어떤 공포물도 보지말기를 추천. 차라리 그대가 캠을 들고 찍든가. 그보다 더한 공포도 없겠지만."
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},4,하아...진짜 볼게없으면 보세요
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},8,진짜 무섭긴 무셔~낮에봤는데도..연출도 잘한것같다~!^^
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},6,샬롯의 차림새를 보는 순간.그녀의 운명을 깨달아.야한녀에겐 응징이..ㅋ
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},1,공포로 위장한 억지 짜내기가 돋보인 정치선정영화. 근데 이런 3류영화마저도 표절해서 만들어야돼?
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},2,지현 눈 까메지고 스크류바 먹는소리내고샬롯은 성형한코 콧구멍 자랑
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},10,
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},8,한국 공포 영화 치곤 괜찮음 근데 극장에서 봐야 긴장감이 좀 생기는듯
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},1,에잇 18  이게 영화냐 ...
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},8,시바스비수바시브시브시비스비스비
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},10,와 진짜 공포영화본거 중에 손에 꼽히는거같음 존나무섭네
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},4,진짜 기대하고 보지 마세요.예고편이 제일 무서워요ㅋㅋㅋㅋ놀라는 거 몇 번 있고 분위기만 살짝 무서워요ㅎㅎㅎ
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},7,영화 그레이브 인카운터를 많이 차용하긴 했으나 나쁘지 않게 퓨전한 느낌 죽은 환자 각각의 캐릭터성을 살려서 속편을 대비했다면 쏠쏠하게 프렌차이즈화에 성공했을 것 같은데 아쉽게 되었다
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},10,"올레tv 2750원,하..38년 살아오며 영화 리뷰 처음이고. 저는 싸이코패스 인가 봅니다.귀신 나오자,  ㅇㅑ!!!!  쌰.녀.아 나랑 장난치냐? 싸대기 후리고 싶었습니다."
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},4,볼만하면 화면이 깜깜해지고 배우들은 욕하고 고함만 쳐댐. 좀 침착할수 없니??죽도록 무서워도 이성의 끈을 놓으면 안돼자나..ㅉ.
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},1,스토리도 내용이없고~연출도 너무 조잡해서 삼류코미디 보는 기분이다..
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},10,밤에보지마라 나처럼 못자고 예능쳐틀어놓고 야동볼준비한다.
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},1,쓰레기 영화 개노잼 ..
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},10,"초중반부 매우 공포심 유발 , 후반부 연출이 살짝 아쉬움, 샬롯 (문예원) 넘 예쁘고 섹쉬함  실시간 503명  바꾼애 503호를 연상케하는 센스 ?ㅋㅋ"
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},4,"초반에 몰입감과 기대감을 주었으나 용두사미.한마디로 답답하다.부족한 광량, 끊기는 화면,귀신인지 심령현상인지 괴생명체인지 컨셉 못잡아서 나올때마다 분위기를 깨고, 사람들의 뜬금없는 순간이동, 왜 했는지 모르겠는 케릭터 부여, 거기다 실내 특유의 답답한 공간연출...캐릭터를 밖으로 내보낸 것과 '그 장소'를 크게해서 공간감을 확대 한것은 좋았으나 케릭터가 서있기만 하니 그닥 의미가 없다.초반 분위기가 너무 아쉬우서 쓴다. 다음엔 더 수작 만들어 주시길..."
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},1,감독이 정치병자인듯...
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},1,"영화의 80%가 셀프캠이라 뭔 일이 일어나는건지, 뭐가 놀랜건지 잘 느껴지지가 않음. 차라리 그레이브 인카운터 1이 훨씬 낫다."
곤지암,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=172454&target=&page={},6,별로임 결말 이상함 보지마시길
